mlsfc,mcate_cd,Sex,Age,Month,time,day,fav_plc,click
식당,80202,M,40,6,4,금,기타문화공간,0
식당,80202,M,33,5,22,일,기타문화공간,0
식당,80202,F,43,9,10,월,기타문화공간,1
식당,80202,F,33,1,1,월,식당,1
식당,80202,M,35,9,7,월,쇼핑,1
식당,80202,F,33,11,15,목,기타문화공간,1
식당,80203,M,46,5,17,금,문화시설,0
식당,80802,M,14,12,3,수,문화시설,0
식당,80202,F,21,11,24,토,관광지,0
식당,80202,M,43,1,7,일,식당,1
식당,80202,M,42,12,15,목,문화시설,0
식당,80202,F,56,3,22,목,쇼핑,1
식당,80202,F,20,11,17,화,식당,0
식당,80203,F,20,7,6,일,관광지,0
식당,80203,M,55,11,6,화,문화시설,0
식당,80202,F,55,7,17,목,식당,1
식당,80202,F,30,9,22,일,쇼핑,0
식당,80202,M,43,12,9,토,식당,0
식당,80202,F,31,2,22,월,쇼핑,1
식당,80202,M,42,2,8,목,식당,0
식당,81020,F,43,7,19,수,식당,1
식당,80202,F,58,8,1,월,쇼핑,1
식당,80202,M,52,3,4,목,쇼핑,0
식당,80202,F,56,8,6,화,문화시설,0
식당,80202,F,18,4,6,월,쇼핑,0
식당,80202,F,59,9,22,일,쇼핑,1
식당,80202,F,36,11,24,목,식당,1
식당,80802,F,29,12,4,화,식당,1
식당,80202,F,14,6,7,수,문화시설,0
식당,80202,F,48,11,9,화,레포츠,0
식당,80202,M,40,10,16,금,관광지,0
식당,80202,M,44,7,21,수,관광지,1
식당,80202,F,22,9,4,일,쇼핑,0
식당,80202,M,23,10,17,목,쇼핑,1
식당,80202,M,23,10,5,금,기타문화공간,1
식당,80202,F,49,3,20,월,쇼핑,1
식당,80202,F,45,12,6,일,식당,1
식당,80202,F,56,7,13,일,관광지,1
식당,80202,F,17,1,4,수,레포츠,1
식당,80202,M,36,10,9,수,관광지,1
식당,80202,F,37,6,24,월,식당,0
식당,80202,F,37,7,3,월,문화시설,0
식당,80202,F,19,9,2,목,식당,1
식당,80202,F,23,10,8,화,레포츠,0
식당,81020,F,48,12,4,화,쇼핑,0
식당,80202,F,55,12,4,화,문화시설,0
식당,80202,F,36,2,13,화,쇼핑,1
식당,80202,F,56,9,23,화,쇼핑,0
식당,80203,F,14,11,19,목,관광지,1
식당,80202,M,34,9,4,월,식당,1
식당,80202,M,33,6,8,금,레포츠,1
식당,80202,M,16,4,3,월,문화시설,0
식당,80202,M,28,10,16,일,문화시설,0
식당,80202,M,25,1,9,월,문화시설,0
식당,80202,M,28,2,1,월,기타문화공간,1
식당,80202,M,14,10,22,일,기타문화공간,0
식당,80202,F,44,3,19,월,쇼핑,1
식당,80202,M,32,8,13,토,기타문화공간,1
식당,80202,M,28,4,17,화,관광지,0
식당,80202,F,34,4,23,화,식당,1
식당,80202,M,45,9,8,금,쇼핑,0
식당,80202,F,39,11,14,목,기타문화공간,1
식당,80202,M,53,4,14,목,쇼핑,1
식당,80202,M,31,11,19,토,기타문화공간,1
식당,80202,F,58,4,22,금,레포츠,0
식당,80202,F,16,8,8,목,기타문화공간,1
식당,80202,M,53,11,4,화,쇼핑,1
식당,81020,F,22,7,9,수,쇼핑,0
식당,80202,F,52,2,21,금,문화시설,1
식당,81020,F,55,6,18,화,문화시설,1
식당,80202,F,34,9,4,일,관광지,0
식당,80202,M,33,6,18,수,관광지,1
식당,80202,F,30,11,1,토,관광지,0
식당,80202,F,59,9,13,일,관광지,1
식당,80202,F,24,10,6,금,문화시설,0
식당,80202,F,56,9,12,수,문화시설,1
식당,80202,F,33,7,2,일,식당,0
식당,81020,F,27,7,14,목,관광지,0
식당,80202,M,31,2,23,토,기타문화공간,1
식당,80202,M,55,7,19,일,관광지,1
식당,80202,M,36,4,14,토,식당,0
식당,80202,M,59,10,24,화,문화시설,0
식당,80202,M,24,8,14,금,레포츠,1
식당,80202,F,50,3,13,수,관광지,1
식당,80202,M,23,6,19,화,레포츠,1
식당,80202,F,32,5,3,일,관광지,1
식당,80202,F,28,11,5,토,문화시설,0
식당,80720,M,37,12,20,화,관광지,1
식당,80202,F,29,12,21,금,쇼핑,0
식당,80802,M,56,12,7,화,식당,1
식당,80802,F,21,10,13,토,식당,1
식당,80802,M,20,2,24,일,관광지,0
식당,80802,F,42,4,21,목,관광지,1
식당,80202,F,16,2,10,금,레포츠,1
식당,80202,F,57,3,21,목,쇼핑,0
식당,80720,F,39,4,16,화,문화시설,0
식당,80202,M,34,5,10,수,기타문화공간,1
식당,80202,F,18,1,19,금,식당,1
식당,80202,F,42,7,20,목,식당,1
식당,81020,M,39,10,22,토,식당,1
식당,80202,M,19,2,4,토,레포츠,1
식당,80202,F,18,3,14,목,기타문화공간,1
식당,80202,M,58,11,22,일,기타문화공간,1
식당,80202,F,20,4,5,일,문화시설,0
식당,80901,F,22,7,7,토,문화시설,1
식당,80202,F,44,3,14,월,문화시설,0
식당,80901,F,46,11,7,금,관광지,0
식당,80202,M,19,7,1,수,관광지,1
식당,80202,M,51,8,19,수,기타문화공간,1
식당,80202,F,19,12,17,토,관광지,1
식당,80203,F,32,3,3,월,레포츠,1
식당,80202,M,38,11,21,토,문화시설,0
식당,80202,M,57,6,9,목,문화시설,0
식당,80202,M,49,9,5,일,기타문화공간,1
식당,80202,F,17,7,3,월,레포츠,1
식당,80202,F,56,1,20,일,쇼핑,1
식당,80202,F,58,8,11,금,관광지,0
식당,80202,F,44,7,7,토,문화시설,0
식당,81020,F,37,8,8,화,관광지,1
식당,80202,F,29,7,6,금,쇼핑,0
식당,80202,M,18,6,14,수,기타문화공간,1
식당,80202,M,48,7,20,금,관광지,0
식당,80202,F,17,8,10,토,관광지,0
식당,80202,F,29,7,19,화,기타문화공간,1
식당,80720,M,48,12,11,월,레포츠,1
식당,80202,F,30,7,9,일,관광지,1
식당,80202,F,35,5,6,목,쇼핑,1
식당,80202,F,31,2,16,월,관광지,1
식당,80202,F,22,1,10,금,쇼핑,1
식당,80202,M,50,8,23,일,관광지,1
식당,80202,M,36,1,12,목,문화시설,1
식당,80202,F,15,11,22,수,기타문화공간,1
식당,80202,F,47,1,9,목,레포츠,1
식당,80202,F,30,3,1,월,레포츠,0
식당,80202,F,17,1,13,월,관광지,1
식당,80202,F,17,4,7,화,기타문화공간,0
식당,80202,F,48,6,22,토,식당,0
식당,80202,F,16,4,23,월,문화시설,1
식당,80202,F,17,10,16,목,관광지,1
식당,80202,F,27,2,18,월,레포츠,1
식당,80202,F,43,7,7,목,식당,1
식당,80202,F,56,10,8,수,식당,1
식당,80202,F,49,11,18,금,문화시설,1
식당,80202,M,16,5,1,일,관광지,0
식당,80202,M,52,4,8,수,식당,0
식당,80612,F,38,11,3,토,식당,1
식당,80202,M,40,9,6,목,문화시설,0
식당,80202,F,50,2,20,일,레포츠,1
식당,80202,F,32,12,20,월,기타문화공간,0
식당,80202,M,25,3,16,금,식당,0
식당,80720,M,53,11,4,수,관광지,1
식당,80720,M,28,3,1,수,식당,0
식당,80720,M,32,8,4,토,식당,1
식당,80203,F,19,2,10,수,관광지,0
식당,80202,F,58,9,3,금,기타문화공간,0
식당,80202,M,22,6,8,월,레포츠,0
식당,80202,M,50,3,23,화,식당,0
식당,81020,M,55,4,21,일,문화시설,1
식당,80202,M,31,8,5,일,식당,1
식당,80202,F,49,6,17,목,쇼핑,0
식당,80202,F,32,12,12,화,쇼핑,1
식당,80202,M,23,3,13,금,식당,1
식당,80202,M,25,1,18,목,식당,1
식당,80202,F,30,6,4,금,관광지,1
식당,80202,M,21,1,16,목,쇼핑,1
식당,80202,M,20,7,15,토,쇼핑,1
식당,80202,M,43,6,13,목,레포츠,1
식당,80202,M,36,3,22,목,쇼핑,0
식당,80202,M,32,4,2,화,식당,1
식당,80202,F,46,7,14,목,관광지,1
식당,80202,F,40,1,14,일,기타문화공간,0
식당,80202,M,33,9,6,수,문화시설,0
식당,80202,M,55,1,14,일,식당,1
식당,80202,F,15,12,8,화,레포츠,0
식당,80202,M,34,12,6,금,레포츠,1
식당,80202,M,17,4,19,금,쇼핑,1
식당,80202,M,31,7,2,목,레포츠,1
식당,80202,F,29,7,19,목,쇼핑,1
식당,80202,M,35,2,1,토,문화시설,0
식당,80202,M,17,8,18,일,레포츠,1
식당,80202,M,37,11,5,목,문화시설,0
식당,80202,M,30,9,8,수,레포츠,0
식당,80202,F,55,11,21,금,문화시설,0
식당,80202,M,24,5,19,토,쇼핑,1
식당,80202,F,24,7,9,일,식당,1
식당,80720,F,52,1,5,목,문화시설,0
식당,80202,M,43,6,19,일,쇼핑,1
식당,80202,M,21,11,20,토,레포츠,0
식당,80202,M,30,4,7,화,기타문화공간,1
식당,80202,F,15,4,15,화,관광지,1
식당,80202,F,14,8,5,토,쇼핑,0
식당,80202,F,35,2,20,월,쇼핑,1
식당,80202,M,27,8,12,화,문화시설,1
식당,80202,F,53,7,14,일,문화시설,0
식당,80202,F,38,12,22,토,관광지,1
식당,80202,F,45,8,18,월,식당,1
식당,80202,M,15,1,11,금,식당,0
식당,80202,M,42,3,5,수,관광지,1
식당,80202,F,47,8,3,월,식당,1
식당,80202,F,43,9,10,수,관광지,1
식당,80202,M,42,3,19,화,문화시설,1
식당,80202,M,23,1,22,토,문화시설,1
식당,80202,M,17,3,20,목,기타문화공간,1
식당,80202,F,47,6,14,토,기타문화공간,0
식당,80202,F,31,6,21,수,레포츠,1
식당,80202,M,16,1,4,목,기타문화공간,0
식당,81020,F,58,10,17,금,쇼핑,0
식당,80202,F,38,5,20,일,식당,0
식당,80202,F,43,10,1,수,기타문화공간,1
식당,80202,F,25,8,3,월,식당,1
식당,80202,M,31,1,11,토,기타문화공간,0
식당,80202,M,58,9,17,목,관광지,1
식당,80202,M,19,6,6,월,레포츠,0
식당,80202,M,18,8,22,월,식당,1
식당,80202,F,52,1,10,일,기타문화공간,0
식당,80202,F,36,9,16,월,문화시설,1
식당,80202,F,59,2,3,금,쇼핑,1
식당,81020,F,36,12,17,화,레포츠,0
식당,80202,F,56,12,7,화,관광지,0
식당,80202,M,48,10,19,금,관광지,1
식당,80202,M,32,6,24,수,관광지,0
식당,80202,M,35,4,16,화,레포츠,0
식당,80202,M,35,5,15,목,관광지,1
식당,80202,M,29,7,19,토,관광지,1
식당,80202,F,17,3,2,화,쇼핑,0
식당,80202,M,24,3,17,일,문화시설,1
식당,80202,M,37,8,23,목,쇼핑,0
식당,80202,M,17,11,24,목,식당,1
식당,80202,M,18,1,16,금,식당,0
식당,80202,M,29,7,2,월,기타문화공간,1
식당,80202,F,38,5,10,토,식당,1
식당,80202,M,31,4,1,목,식당,1
식당,80202,M,30,10,18,수,쇼핑,1
식당,80202,M,18,1,14,금,레포츠,0
식당,80202,M,14,6,15,화,관광지,1
식당,80202,F,42,2,19,화,쇼핑,1
식당,80202,M,35,11,2,토,기타문화공간,0
식당,80202,F,24,12,15,금,식당,0
식당,80202,M,37,7,5,토,쇼핑,0
식당,80202,F,15,10,16,수,식당,1
식당,80202,M,47,4,23,금,쇼핑,1
식당,80202,M,23,9,6,목,기타문화공간,1
식당,80202,F,40,8,20,금,문화시설,0
식당,80202,F,37,1,12,월,쇼핑,1
식당,80202,M,42,3,3,금,쇼핑,0
식당,80202,M,31,11,7,목,기타문화공간,1
식당,80202,F,42,5,1,화,식당,1
식당,80202,F,32,2,21,월,관광지,1
식당,80202,M,46,9,8,월,식당,1
식당,80202,F,47,11,12,토,문화시설,1
식당,80202,F,46,12,8,월,식당,0
식당,81020,F,57,1,5,일,레포츠,1
식당,80202,F,49,9,15,목,쇼핑,1
식당,80202,M,52,7,4,월,레포츠,1
식당,80202,F,28,10,14,일,쇼핑,0
식당,80202,F,27,2,19,일,레포츠,1
식당,80202,M,30,9,1,일,문화시설,0
식당,80202,M,37,1,2,토,관광지,0
식당,80202,F,50,5,10,수,쇼핑,1
식당,80202,F,45,12,9,일,쇼핑,0
식당,80202,M,35,7,20,화,문화시설,1
식당,80202,M,26,12,17,토,문화시설,1
식당,80202,F,46,8,2,목,쇼핑,1
식당,80202,F,52,4,4,수,문화시설,0
식당,80202,M,53,11,17,화,쇼핑,0
식당,80202,M,25,4,16,수,레포츠,1
식당,80202,F,22,3,16,금,레포츠,1
식당,80202,F,46,8,16,토,쇼핑,0
식당,80202,M,27,1,13,토,쇼핑,1
식당,80202,F,15,7,9,목,레포츠,1
식당,80202,M,28,3,14,목,레포츠,0
식당,80202,M,39,2,20,일,레포츠,1
식당,80202,M,58,11,7,화,관광지,1
식당,80202,F,21,9,15,수,쇼핑,0
식당,80202,F,55,3,19,화,기타문화공간,1
식당,80202,M,22,12,21,수,쇼핑,1
식당,81020,M,56,6,22,금,쇼핑,1
식당,80202,M,50,5,5,일,식당,1
식당,80202,M,44,11,14,금,관광지,0
식당,80202,F,25,9,6,금,레포츠,1
식당,80202,M,15,6,12,금,식당,1
식당,80202,M,14,1,13,토,관광지,1
식당,80202,M,47,12,12,일,레포츠,1
식당,80202,M,18,8,4,금,문화시설,0
식당,80202,F,56,1,14,금,관광지,0
식당,80901,F,29,5,1,금,관광지,0
식당,80202,M,22,9,19,수,문화시설,1
식당,80202,F,21,4,18,화,식당,1
식당,80202,M,18,7,16,화,기타문화공간,0
식당,80202,M,32,4,22,일,관광지,0
식당,80202,F,34,2,20,금,식당,0
식당,80901,F,52,12,20,화,관광지,0
식당,80202,F,30,7,1,목,기타문화공간,0
식당,80202,M,24,1,11,수,레포츠,1
식당,80202,M,25,3,13,화,쇼핑,1
식당,80202,F,53,6,1,목,문화시설,0
식당,80901,M,42,12,20,목,식당,1
식당,80202,M,18,9,20,금,관광지,0
식당,80202,M,37,6,24,수,관광지,1
식당,80202,F,48,10,8,화,문화시설,0
식당,80202,F,44,4,12,월,기타문화공간,1
식당,80202,M,44,6,21,금,기타문화공간,0
식당,80202,M,18,5,23,토,식당,0
식당,81020,M,57,11,8,일,레포츠,1
식당,80202,F,56,9,1,화,레포츠,1
식당,80202,M,28,5,17,월,관광지,1
식당,80202,M,51,12,16,토,문화시설,1
식당,80720,F,20,2,20,토,식당,0
식당,80202,M,21,10,23,목,기타문화공간,1
식당,80202,M,55,11,12,토,기타문화공간,1
식당,80202,M,41,11,4,수,레포츠,0
식당,80202,M,56,3,17,화,문화시설,0
식당,80202,M,55,1,3,수,식당,1
식당,80202,F,59,1,1,월,관광지,1
식당,80202,M,38,10,9,금,관광지,1
식당,80202,F,21,1,21,수,식당,1
식당,80202,F,44,3,20,수,문화시설,1
식당,80202,M,14,10,1,금,관광지,0
식당,80202,M,23,2,15,목,레포츠,0
식당,80202,M,32,6,6,금,쇼핑,0
식당,80202,F,38,4,11,화,레포츠,0
식당,80202,M,17,8,13,일,식당,1
식당,80202,F,45,3,24,토,문화시설,1
식당,80202,F,42,5,5,금,관광지,0
식당,80202,F,19,8,6,목,식당,1
식당,80202,F,49,6,17,일,문화시설,0
식당,80202,M,15,4,12,토,레포츠,1
식당,80202,F,48,6,22,수,기타문화공간,0
식당,80202,F,20,7,20,화,문화시설,0
식당,80202,M,43,8,10,수,기타문화공간,1
식당,80202,M,45,12,22,금,식당,1
식당,80202,F,52,6,7,토,문화시설,1
식당,80202,F,21,6,23,월,레포츠,0
식당,80202,M,14,7,3,월,식당,0
식당,80202,F,48,12,2,목,쇼핑,1
식당,80202,F,23,12,11,화,쇼핑,0
식당,80202,M,33,11,7,일,관광지,1
식당,80202,F,35,5,7,금,관광지,1
식당,81020,M,34,12,16,월,관광지,1
식당,80202,F,40,1,21,월,쇼핑,1
식당,80202,F,53,9,20,월,레포츠,1
식당,80704,F,27,8,6,목,문화시설,0
식당,80704,F,36,10,7,금,레포츠,0
식당,80904,M,38,8,2,수,문화시설,0
식당,80719,M,28,12,7,수,기타문화공간,1
식당,80202,M,18,8,20,금,관광지,0
식당,80202,M,58,12,20,목,레포츠,0
식당,80602,M,23,6,12,화,레포츠,1
식당,80602,M,41,9,9,월,레포츠,0
식당,80202,M,28,10,18,금,관광지,1
식당,80716,F,56,10,17,목,레포츠,0
식당,80612,F,44,9,5,일,기타문화공간,0
식당,80202,F,58,10,8,수,쇼핑,1
식당,80202,M,32,11,3,토,식당,1
식당,80202,M,38,5,6,목,식당,1
식당,80202,M,51,7,10,금,문화시설,0
식당,80704,F,15,4,17,일,관광지,0
식당,80713,M,36,11,1,목,기타문화공간,0
식당,80202,M,46,6,22,목,식당,1
식당,80718,F,16,4,18,일,레포츠,1
식당,80202,F,20,10,16,금,관광지,1
식당,80202,M,38,11,7,일,레포츠,0
식당,80202,M,57,6,8,월,관광지,1
식당,80202,F,36,6,18,수,식당,1
식당,80202,M,14,11,3,토,관광지,1
식당,80202,F,34,4,9,월,레포츠,1
식당,80612,M,38,10,22,금,식당,1
식당,80202,F,19,4,3,목,관광지,0
식당,80202,F,49,12,19,목,쇼핑,1
식당,80202,F,41,4,20,목,문화시설,0
식당,80202,F,46,2,23,월,식당,0
식당,80202,M,51,3,20,월,관광지,1
식당,81020,F,42,4,15,화,식당,0
식당,80202,F,24,9,13,월,식당,1
식당,80202,F,27,2,2,토,관광지,1
식당,80202,F,34,9,18,화,식당,1
식당,80202,F,24,4,6,토,관광지,1
식당,80202,M,50,12,2,월,식당,0
식당,80202,F,59,5,6,수,관광지,0
식당,80202,F,47,10,10,월,문화시설,1
식당,80202,M,18,6,12,목,레포츠,1
식당,80202,M,27,1,19,목,관광지,1
식당,80704,M,29,5,2,일,레포츠,1
식당,80716,M,51,10,7,수,쇼핑,0
식당,80202,F,19,6,16,월,식당,1
식당,80202,F,30,5,19,월,관광지,1
식당,80202,M,27,3,18,일,문화시설,1
식당,80720,M,57,11,13,월,쇼핑,1
식당,80719,M,33,4,18,목,쇼핑,1
식당,80720,M,42,8,22,토,쇼핑,1
식당,80202,M,24,6,21,수,쇼핑,1
식당,80202,F,30,2,5,목,관광지,1
식당,80202,F,17,9,5,화,레포츠,1
식당,80202,F,46,11,7,일,식당,0
식당,80202,M,41,10,1,화,레포츠,1
식당,80202,M,38,12,11,일,관광지,1
식당,80202,F,23,10,14,일,쇼핑,1
식당,80202,F,53,2,17,일,레포츠,1
식당,80202,M,59,12,1,수,관광지,0
식당,80202,F,16,11,18,수,기타문화공간,1
식당,80202,F,36,2,5,목,쇼핑,0
식당,80612,M,25,3,23,토,쇼핑,0
식당,80202,F,39,6,17,수,관광지,1
식당,80202,M,17,4,7,목,관광지,0
식당,80812,M,16,12,15,월,레포츠,0
식당,80718,F,14,12,22,수,식당,1
식당,80202,F,59,9,20,금,쇼핑,1
식당,80612,M,37,1,19,월,기타문화공간,1
식당,80612,M,21,11,11,일,문화시설,1
식당,80202,F,39,12,18,토,관광지,1
식당,80904,M,39,11,20,목,문화시설,0
식당,80202,F,55,11,19,목,쇼핑,1
식당,80612,M,27,9,5,월,문화시설,0
식당,80202,F,21,5,12,월,문화시설,1
식당,80202,M,53,4,1,토,레포츠,1
식당,80202,F,47,6,24,화,기타문화공간,1
식당,80202,F,36,7,21,토,쇼핑,0
식당,80202,M,29,4,12,화,레포츠,1
식당,80202,M,36,4,10,토,관광지,0
식당,80202,F,59,7,5,화,문화시설,0
식당,80202,F,45,1,4,화,식당,0
식당,80202,F,35,4,18,토,쇼핑,1
식당,80202,M,24,8,1,수,기타문화공간,0
식당,80202,F,40,6,9,토,기타문화공간,0
식당,80202,M,22,7,5,토,쇼핑,0
식당,80716,F,29,5,11,목,레포츠,0
식당,80202,F,42,1,9,월,식당,0
식당,80202,M,41,3,23,수,기타문화공간,0
식당,81020,F,24,5,18,토,관광지,1
식당,80902,M,44,8,15,금,식당,1
식당,80202,F,31,3,19,화,레포츠,1
식당,80904,F,29,6,23,화,관광지,0
식당,80202,F,58,2,17,일,문화시설,1
식당,80202,M,55,10,13,화,관광지,1
식당,80202,F,40,12,7,월,레포츠,1
식당,80202,M,31,11,6,금,관광지,1
식당,80202,F,57,3,8,목,문화시설,0
식당,80202,F,46,8,13,수,쇼핑,1
식당,80716,F,25,12,11,토,식당,0
식당,80202,M,59,7,11,금,식당,1
식당,80202,M,57,2,8,토,문화시설,0
식당,80202,M,39,11,3,금,관광지,1
식당,80202,F,29,7,12,일,레포츠,1
식당,80202,M,31,2,2,월,식당,0
식당,80202,F,17,11,9,화,관광지,1
식당,80202,F,32,5,15,목,문화시설,0
식당,80202,M,23,8,20,금,레포츠,1
식당,80202,F,22,12,10,목,관광지,1
식당,80202,M,33,10,6,월,레포츠,1
식당,80202,F,52,11,20,화,쇼핑,1
식당,80202,M,40,7,18,토,기타문화공간,1
식당,80202,M,16,1,20,목,레포츠,1
식당,80202,F,30,8,9,월,기타문화공간,0
식당,80202,M,39,9,17,토,레포츠,1
식당,80202,F,39,1,9,토,식당,1
식당,80202,F,25,6,11,토,쇼핑,0
식당,80202,F,17,7,10,월,기타문화공간,0
식당,80202,F,44,10,3,화,레포츠,1
식당,80202,F,55,6,3,월,문화시설,0
식당,80202,M,56,1,15,월,문화시설,1
식당,80202,F,36,7,14,목,식당,1
식당,80202,M,28,7,15,수,레포츠,0
식당,80202,M,17,5,9,월,문화시설,1
식당,80202,M,59,4,13,수,레포츠,1
식당,80202,M,20,11,5,토,기타문화공간,0
식당,80612,M,50,10,8,월,식당,1
식당,80202,M,16,2,7,목,쇼핑,1
식당,80202,F,53,8,22,금,식당,0
식당,80202,F,37,5,20,수,쇼핑,0
식당,80202,F,45,12,17,수,문화시설,0
식당,80202,M,51,6,19,목,관광지,1
식당,80202,M,59,12,24,일,문화시설,1
식당,80202,M,49,12,6,토,식당,1
식당,80202,F,59,7,16,화,기타문화공간,0
식당,80202,F,14,2,11,금,기타문화공간,1
식당,80202,M,34,6,24,수,관광지,0
식당,80202,M,57,6,12,일,쇼핑,1
식당,80202,F,26,3,2,월,관광지,1
식당,80202,F,34,6,16,목,식당,1
식당,80202,F,27,1,10,토,레포츠,0
식당,80202,F,52,5,9,화,문화시설,0
식당,80202,M,51,6,20,화,레포츠,1
식당,80202,M,34,12,16,금,쇼핑,0
식당,80202,F,44,11,23,수,쇼핑,0
식당,80202,M,27,8,19,금,기타문화공간,1
식당,80202,M,27,12,15,금,식당,0
식당,80202,M,22,11,6,토,기타문화공간,1
식당,80202,F,46,3,13,토,문화시설,1
식당,80202,M,24,1,20,일,쇼핑,0
식당,80202,M,31,2,6,월,문화시설,0
식당,80202,F,49,12,15,수,식당,1
식당,80902,M,21,11,5,수,쇼핑,1
식당,80202,M,40,4,11,금,식당,1
식당,80202,F,56,9,14,화,쇼핑,1
식당,80202,F,21,12,21,월,레포츠,1
식당,81020,M,29,7,1,금,쇼핑,0
식당,80202,F,59,5,11,화,문화시설,1
식당,80202,F,41,9,18,월,문화시설,1
식당,80203,M,36,10,8,토,기타문화공간,0
식당,80202,M,24,3,3,토,관광지,0
식당,80202,M,38,9,22,토,레포츠,0
식당,80202,M,41,10,8,수,문화시설,1
식당,80202,F,54,1,17,화,기타문화공간,0
식당,80202,F,17,2,14,목,레포츠,1
식당,80202,M,19,10,2,목,기타문화공간,1
식당,80202,F,39,5,2,수,레포츠,1
식당,80202,F,33,6,15,일,식당,0
식당,80202,M,35,5,12,월,문화시설,1
식당,80202,F,28,2,3,월,기타문화공간,1
식당,80902,M,19,9,23,일,레포츠,0
식당,80202,M,33,5,7,토,식당,0
식당,80202,M,57,6,20,토,기타문화공간,1
식당,80202,M,55,4,11,수,식당,0
식당,80202,M,41,6,24,수,문화시설,1
식당,80202,M,28,9,5,금,식당,1
식당,80202,F,32,2,17,금,식당,1
식당,80202,F,50,12,15,일,문화시설,0
식당,80202,M,43,4,21,월,문화시설,0
식당,80202,F,27,4,22,토,레포츠,1
식당,80202,M,29,11,24,토,레포츠,0
식당,80202,F,42,11,17,월,문화시설,0
식당,80202,M,52,1,16,화,레포츠,1
식당,80202,M,35,11,16,화,관광지,0
식당,80202,F,24,8,8,토,문화시설,1
식당,80202,F,41,3,8,토,관광지,1
식당,80202,F,52,3,12,일,쇼핑,1
식당,80202,F,45,5,5,일,관광지,1
